TYPEANA;TYPEANA_LABEL
ENZ4L.ENZ4LADNEURA;Alpha-D-Neuraminidase
ENZ4L.ENZ4LAFUC;Alpha-Fucosidase
ENZ4L.ENZ4LAGAL;Alpha-Galactosidase
ENZ4L.ENZ4LAMAN;Alpha-Mannosidase (Leucocytes)
ENZ4L.ENZ4LAMANP;Alpha-Mannosidase (Plasma)
ENZ4L.ENZ4LARYLA;Arylsulfatase A
ENZ4L.ENZ4LARYLB;Arylsulfatase B
ENZ4L.ENZ4LBGAL;Béta-Galactosidase
ENZ4L.ENZ4LBGLU;Béta-Glucosidase
ENZ4L.ENZ4LBGLUCURL;Béta-Glucuronidase (Leucocytes)
ENZ4L.ENZ4LBGLUCURP;Béta-Glucuronidase (Plasma)
ENZ4L.ENZ4LBMAN;Béta-Mannosidase
ENZ4L.ENZ4LCOMMLE;Commentaire
ENZ4L.ENZ4LCOMMP;Commentaire
ENZ4L.ENZ4LCONC;Conclusion
ENZ4L.ENZ4LHEXOA;Hexosaminidase A (Leucocytes)
ENZ4L.ENZ4LHEXOAP;Hexosaminidase A (Plasma)
ENZ4L.ENZ4LHEXOTFR;Hexosaminidase totale (Leucocytes frais)
ENZ4L.ENZ4LHEXOT;Hexosaminidase totale (Leucocytes)
ENZ4L.ENZ4LHEXOTP;Hexosaminidase totale (Plasma)
ENZ5B.ENZ5BCOMM;Commentaire
ENZ5B.ENZ5BCONC;Conclusion
ENZ5B.ENZ5B1;Galactosylcéramidase (Krabbe)
ENZ5B.ENZ5B2;Beta-Glucosidase acide (Gaucher)
ENZ5B.ENZ5B3;Sphingomyelinase acide (Niemann Pick)
ENZ5B.ENZ5B4;Maltase acide (Pompe)
ENZ5B.ENZ5B5;Alpha Galactosidase (Maladie de Fabry)
ENZ5B.ENZ5B6;Alpha-L-Iduronidase (MPS I)
ENZ5F.ENZ5FADNEURA;Alpha-D-Neuraminidase
ENZ5F.ENZ5FAFUC;Alpha-Fucosidase
ENZ5F.ENZ5FAGAL;Alpha-Galactosidase
ENZ5F.ENZ5FAMAN;Alpha-Mannosidase
ENZ5F.ENZ5FARYLA;Arylsulfatase A
ENZ5F.ENZ5FARYLB;Arylsulfatase B
ENZ5F.ENZ5FBGAL;Béta-Galactosidase
ENZ5F.ENZ5FBGLU;Béta-Glucosidase
ENZ5F.ENZ5FBGLUCUR;Béta-Glucuronidase
ENZ5F.ENZ5FBMAN;Béta-Mannosidase
ENZ5F.ENZ5FCOMMFI;Commentaire
ENZ5F.ENZ5FCONC;Conclusion
ENZ5F.ENZ5FHEXOA;Hexosaminidase A
ENZ5F.ENZ5FHEXOTFR;Hexosaminidase totale (Cellules fraîches
ENZ5F.ENZ5FHEXOT;Hexosaminidase totale
ENZ5L.ENZ5LADNEURA;Alpha-D-Neuraminidase
ENZ5L.ENZ5LAFUC;Alpha-Fucosidase
ENZ5L.ENZ5LAGAL;Alpha-Galactosidase
ENZ5L.ENZ5LAMAN;Alpha-Mannosidase (Leucocytes)
ENZ5L.ENZ5LAMANP;Alpha-Mannosidase (Plasma)
ENZ5L.ENZ5LARYLA;Arylsulfatase A
ENZ5L.ENZ5LARYLB;Arylsulfatase B
ENZ5L.ENZ5LBGAL;Béta-Galactosidase
ENZ5L.ENZ5LBGLU;Béta-Glucosidase
ENZ5L.ENZ5LBGLUCURL;Béta-Glucuronidase (Leucocytes)
ENZ5L.ENZ5LBGLUCURP;Béta-Glucuronidase (Plasma)
ENZ5L.ENZ5LBMAN;Béta-Mannosidase
ENZ5L.ENZ5LCOMMLE;Commentaire
ENZ5L.ENZ5LCOMMP;Commentaire
ENZ5L.ENZ5LCONC;Conclusion
ENZ5L.ENZ5LHEXOA;Hexosaminidase A (Leucocytes)
ENZ5L.ENZ5LHEXOAP;Hexosaminidase A (Plasma)
ENZ5L.ENZ5LHEXOTFR;Hexosaminidase totale (Leucocytes frais)
ENZ5L.ENZ5LHEXOT;Hexosaminidase totale (Leucocytes)
ENZ5L.ENZ5LHEXOTP;Hexosaminidase totale (Plasma)
ENZ6B.ENZ6BCOMM;Commentaire
ENZ6B.ENZ6BCONC;Conclusion
ENZ6B.ENZ6B1;Galactosylcéramidase (Krabbe)
ENZ6B.ENZ6B2;Beta-Glucosidase acide (Gaucher)
ENZ6B.ENZ6B3;Sphingomyelinase acide (Niemann Pick)
ENZ6B.ENZ6B4;Maltase acide (Pompe)
ENZ6B.ENZ6B5;Alpha Galactosidase (Maladie de Fabry)
ENZ6B.ENZ6B6;Alpha-L-Iduronidase (MPS I)
EOS.EOS-RECHE;EOSINOPHILES
EOSINO.EOSINO-T;Complement hypereos
EOSINO.EOSINO-34;CD 3- CD 4+
EOSINO.EOSINO-34C;soit
EOSINO.EOSINO-34T;résultat
EOSINO.EOSINO-347;CD 3+ CD 4+ CD 7-
EOSINO.EOSINO-347C;soit
EOSINO.EOSINO-347T;résultat
EOSINO.EOSINO-348A;CD 3+ CD 4- CD 8- TCR AB+
EOSINO.EOSINO-348AC;soit
EOSINO.EOSINO-348AT;résultat
EOSINO.EOSINO-348;CD 3+ CD 4- CD 8-
EOSINO.EOSINO-348C;soit
EOS.000;NUMERATION DES EOSINOPHILES
EOS.005;NUMERATION DES EOSINOPHILES.............
EOS.010;NUMERATION DES EOSINOPHILES
EOS.015;---------------------------
EPALG1.EPALG1INFO30;Allergène demandé
EPALG1.EPALG1INFO31;Allergène demandé 
EPALG2.EPALG2INFO32;Allergène demandé
EPALG2.EPALG2INFO33;Allergène demandé
EPALG3.EPALG3INFO34;Allergène demandé
EPALG3.EPALG3INFO35;Allergène demandé
EPALG4.EPALG4INFO36;Allergène demandé
EPALG4.EPALG4INFO37;Allergène demandé
EPALG5.EPALG5INFO38;Allergène demandé
EPALG5.EPALG5INFO39;Allergène demandé
EPALG6.EPALG6INFO490;Allergène demandé
EPALG6.EPALG6INFO491;Allergène demandé 
EPALG7.EPALG7INFO492;Allergène demandé
EPALG7.EPALG7INFO493;Allergène demandé
EPALG8.EPALG8INFO494;Allergène demandé
EPALG8.EPALG8INFO495;Allergène demandé
EPALG9.EPALG9INFO496;Allergène demandé
EPALG9.EPALG9INFO497;Allergène demandé
EPFCERBA.EPFCERBA-ENV;envoi le:
EPFCERBA.EPFCERBA-REC;reçui le:
EPILP.EPILPDOS;Dose
EPILP.EPILPID;Identification
EPILP.EPILPMET;Métabolite
EPILP.EPILPNAT;Nature du prélèvement
EPILP.EPILPNLMET;Zone thérapeutique-toxique
EPILP.EPILPNL;Zone thérapeutique-toxique
EPILP.EPILPR;Concentration
EPILP.EPILPRMET;Concentration
EPILP.EPILPTECH;Technique :
EPILP.EPILPTT;Traitement
EPILPX.EPILPXID;Médicament et toxique
EPILPX.EPILPXMET;Métabolite
EPILPX.EPILPXR;Concentration
EPILPX.EPILPXRMET;Concentration
EPILP2.EPILP2ID;Dosage
EPILP2.EPILP2IDME;Dosage
EPILP2.EPILP2NLME;Zone thérapeutique
EPILP2.EPILP2NL;Zone thérapeutique
EPILP2.EPILP2R;Concentration
EPILP2.EPILP2RME;Concentration
EPILP2.EPILP2TECH;Technique
EPILP2.EPILP2TEME;Technique
EPILP2.EPILP2TOME;Zone toxique
EPILP2.EPILP2TOX;Zone toxique
EPILP22.EPILP22ID;Dosage
EPILP22.EPILP22NL;Zone thérapeutique
EPILP22.EPILP22R;Concentration
EPILP22.EPILP22TECH;Technique
EPILP22.EPILP22TOX;Zone toxique
EPILP23.EPILP23ID;Dosage
EPILP23.EPILP23NL;Zone thérapeutique
EPILP23.EPILP23R;Concentration
EPILP23.EPILP23TECH;Technique
EPILP23.EPILP23TOX;Zone toxique
EPILP24.EPILP24ID;Dosage
EPILP24.EPILP24NL;Zone thérapeutique
EPILP24.EPILP24R;Concentration
EPILP24.EPILP24TECH;Technique
EPILP24.EPILP24TOX;Zone toxique
EPILP25.EPILP25ID;Dosage
EPILP25.EPILP25NL;Zone thérapeutique
EPILP25.EPILP25R;Concentration
EPILP25.EPILP25TECH;Technique
EPILP25.EPILP25TOX;Zone toxique
EPILP3.EPILP3ID;Identification
EPILP4.EPILP4ID;Identification
EPILUX.EPILUXID;Médicament et toxique
EPILUX.EPILUXMET;Métabolite
EPILUX.EPILUXR;Concentration
EPILUX.EPILUXRMET;Concentration
EPO.EPO;Erythropoiétine
EPP.EPPALB;Albumine
EPP.EPPALBV;Albumine
EPP.EPPA1;Alpha 1-globuline
EPP.EPPA1V;Alpha 1-globuline
EPP.EPPA2;Alpha 2-globuline
EPP.EPPA2V;Alpha 2-globuline
EPP.EPPBE;Beta-globuline
EPP.EPPBEV;Beta-globuline
EPP.EPPCOMM1;Analyse(s) du tracé
EPP.EPPCOMM2;Analyse(s) du tracé
EPP.EPPCOMM3;Analyse(s) du tracé
EPP.EPPCOMM4;Analyse(s) du tracé
EPP.EPPCOMM5;Analyse(s) du tracé
EPP.EPPCOMM6;Commentaire
EPP.EPPCOMM7;Commentaire
EPP.EPPCOMM8;Commentaire
EPP.EPPC;Tracé
EPP.EPPGA;Gamma-globuline
EPP.EPPGAV;Gamma-globuline
EPP.EPPP;Protides sériques
EPP.EPPVAL;Electrophorèse des protéines (g/l)
EPP.EPP100;Electrophorèse des protéines (%)
EPP.000;ELEC PROTEINES
EPP.005;PROTIDES
EPP.010;ALBUMINE
EPP.015;ALBUMINE
EPP.020;A1.GLOB.
EPP.025;A1.GLOB
EPP.030;A2.GLOB.
EPP.035;A2.GLOB
EPP.040;B.GLOB
EPP.045;B.GLOB
EPP.050;G.GLOB
EPP.055;G.GLOB
EPP.090;COURBE
EP.000;ELEC PROTEINES
EP.005;PROTIDES
EP.010;ALBUMINE
EP.015;ALBUMINE
EP.020;A1.GLOB.
EP.025;A1.GLOB
EP.030;A2.GLOB.
EP.035;A2.GLOB
EP.040;B.GLOB
EP.045;B.GLOB
EP.050;G.GLOB
EP.055;G.GLOB
EP.090;COURBE
ERTAPV.ERTAPVCOM1;Commentaire
ERTAPV.ERTAPVR;Concentration résiduelle
ERTAPV.ERTAPVREF;Référence(s)
ERTAPV.ERTAPVR1;Résultat pur
ERTAPV.ERTAPVR2;Résultat dilué
ERTAPV.ERTAPVTTT;Traitement
ESMER.ESMERANN;Annulé
ESMER.ESMERRES;Resultat recu le
ESTAC.ESTAC-COLO;COLORATION DES  ACETATE-ESTERASES
ESTMO.000;COLORATION ESTERASE MOELLE
ESTMO.005;COLORATION DES ESTERASES
ESTMO.010;avec Fluorure de Na
ESTMO.015;dans
ESTMO.020;*COMMENTAIRE
ESTSG.000;COLORATION ESTERASE SUR SANG
ESTSG.005;COLORATION DES ESTERASES
ESTSG.010;en presence de Na.f
ESTSG.015;dans
ESUL.ESUL0;Temps 0
ESUL.ESUL1;Temps 60
ESUL.ESUL2;Temps 120
ESUL.ESUL3;Temps 180
ETALG1.ETALG1INFO40;Allergène demandé
ETALG1.ETALG1INFO41;Allergène demandé 
ETALG2.ETALG2INFO42;Allergène demandé
ETALG2.ETALG2INFO43;Allergène demandé
ETALG3.ETALG3INFO44;Allergène demandé
ETALG3.ETALG3INFO45;Allergène demandé
ETALG4.ETALG4INFO46;Allergène demandé
ETALG4.ETALG4INFO47;Allergène demandé
ETALG5.ETALG5INFO48;Allergène demandé
ETALG5.ETALG5INFO49;Allergène demandé
ETALG6.ETALG6INFO490;Allergène demandé
ETALG6.ETALG6INFO491;Allergène demandé 
ETALG7.ETALG7INFO492;Allergène demandé
ETALG7.ETALG7INFO493;Allergène demandé
ETALG8.ETALG8INFO494;Allergène demandé
ETALG8.ETALG8INFO495;Allergène demandé
ETALG9.ETALG9INFO496;Allergène demandé
ETALG9.ETALG9INFO497;Allergène demandé
ETG.ETGCOM;Commentaire
ETG.ETG;Ethylène glycol
ETG.ETGR;Concentration
ETG.ETGREF;Références
ETG.ETGTECH;Technique
ETUDEFI.ETUDEFIINFO90;Exploration :
ETX8.ETX8;Chêne et Platane.
ETX80.ETX80;Pollens d'arbres (tx8)
ET1.ET1;Taux
ET100.ET100;Erable (t1)
ET12.ET12;Taux
ET120.ET120;Saule (t12)
ET16.ET16;Taux
ET160.ET160;Pin blanc (t16)
ET208.ET208;Taux
ET2080.ET2080;Tilleul (t208)
ET209.ET209;Taux
ET2090.ET2090;Charme (t209)
ET210.ET210;Taux
ET2100.ET2100;Troène (t210)
ET215.ET215;Taux
ET2150.ET2150;rBet v 1 (t215) Bouleau recombinant
ET216.ET216;Taux
ET2160.ET2160;rBet v 2 (t216) Bouleau recombinant
ET25.ET25;Taux
ET250.ET250;Frêne commun (t25)
ET3.ET3;Taux
ET300.ET300;Bouleau (t3)
ET4.ET4;Taux
ET400.ET400;Noisetier (t4)
ET5.ET5;Taux
ET500.ET500;Hêtre (t5)
ET7.ET7;Taux
ET700.ET700;Chêne (t7)
EVENI1.EVENI1INFO60;Allergène demandé
EVENI1.EVENI1INFO61;Allergène demandé 
EVENI2.EVENI2INFO62;Allergène demandé
EVENI2.EVENI2INFO63;Allergène demandé 
EVENI3.EVENI3INFO64;Allergène demandé
EVENI3.EVENI3INFO65;Allergène demandé 
EVENI4.EVENI4INFO66;Allergène demandé
EVENI4.EVENI4INFO67;Allergène demandé 
EVENI5.EVENI5INFO68;Allergène demandé
EVENI5.EVENI5INFO69;Allergène demandé 
EVEROV.EVEROVCOM1;Commentaire
EVEROV.EVEROVR;Concentration résiduelle
EVEROV.EVEROVREF;Référence(s)
EVEROV.EVEROVTTT;Traitement
EVRLT0.EVRLT0COM1;Zone thérapeutique
EVRLT0.EVRLT0DTRAN;Date de la transplantation
EVRLT0.EVRLT0NAT;Nature du prélèvement
EVRLT0.EVRLT0NL;Zone thérapeutique
EVRLT0.EVRLT0R;Concentration résiduelle
EVRLT0.EVRLT0REF;Référence(s)
EVRLT0.EVRLT0TT;Traitement
EWX1.EWX1;Plantain, Chénopode et  Soude. 
EWX10.EWX10;Pollens d'herbacées (wx1)
EW203.EW203;Taux
EW2030.EW2030;Colza (w203)
EW6.EW6;Taux
EW600.EW600;Armoise commune (w6)
EW9.EW9;Taux
EW900.EW900;Plantain lancéolé (w9)
EXTERN.EXTERNALISEE;Analyse externalisée :
EXTERN.EXTERNSSTRAIT;sous traitant
EXTER.000;EXAMEN TRANSMIS
EXTER.005;*EXAMEN TRANSMIS
EXT.000;EXAM.TRANSMIS
EXT.005;recu le:
E.000;ESTRADIOL
E.005;17 BETA ESTRADIOL
E.010;Soit
E1.000;ESTRONE
E1.005;*ESTRONE
E2DD.E2DD;Estradiol 
E2E.E2E;Estradiol
E2EN.E2EN;Estradiol
E2EXL.E2EXL;Estradiol
E2E.000;ESTRADIOL
E2E.002;17 BETA ESTRADIOL
E2E.004;Soit
E2F.E2F;Estradiol
E2F.000;ESTRADIOL
E2F.002;17 BETA ESTRADIOL
E2F.004;Soit
E2H.E2H;Estradiol
E2HN.E2HN;Estradiol
E2HXL.E2HXL;Estradiol
E2H.000;ESTRADIOL
E2H.002;17 BETA ESTRADIOL
E2H.004;Soit
E2H.006;TITRE NORM
E2H.008;*TITRE
E2H.010;TITRE NORM
E2P.000;ESTRADIOL
E2P.002;EXAMEN D'UN LIQUIDE :
E2P.005;ESTRADIOL
E2R.E2R;Estradiol  (technique rapide)
E2R.000;17 BETAESTRADIOL RAPIDE
E2R.005;17 BETA ESTRADIOL (TECHNIQUE RAPIDE)
E2.000;ESTRADIOL
E2.005;17 BETA ESTRADIOL
E2.006;Soit
E3.E3RES;Résultat le
FAG.000;FB IMMUNO
FAG.005;TITRE COUR
FAG.010;TITRE COUR
FAG.015;FIB. AG
FBS.000;FB SPECIAL
FBS.005;TITRE COUR
FBS.010;TITRE COUR
FBS.015;FB CLAUSS
FBS.020;FB GRAV.
FBS.025;FB IMMUNO
FCHAL.FCHALCOM;commentaire
FCHAL.FCHALK;Kappa Libres
FCHAL.FCHALL;Lambda Libres
FCHAL.FCHALR;Kappa/ lambda Libres
FCHALU.FCHALUCOM;commentaire
FCHALU.FCHALUK;Kappa Libres Urinaires
FCHALU.FCHALUKVE;Kappa / échantillon
FCHALU.FCHALUKV;Kappa / 24h
FCHALU.FCHALUL;Lambda Libres Urinaires
FCHALU.FCHALULV;Lambda / 24h
FCHALU.FCHALUR;K / L Libres Urinaires 
FCHALU.FCHALUVE;Lambda / échantillon
FCHALU2.FCHALU2K;Kappa Libres Urinaires
FCHALU2.FCHALU2KVE;Kappa / échantillon
FCHALU2.FCHALU2KV;Kappa / 24h
FCHALU2.FCHALU2L;Lambda Libres Urinaires
FCHALU2.FCHALU2LV;Lambda / 24h
FCHALU2.FCHALU2R;K / L Libres Urinaires 
FCHALU2.FCHALU2VE;Lambda / échantillon
FCHAL2.FCHAL2K;Kappa Libres
FCHAL2.FCHAL2L;Lambda Libres
FCHAL2.FCHAL2R;Kappa/ lambda Libres
FCS.FCS-RES;FCS - Contribution du Fibrinogène
FECALOF.FECALOF-ENV;envoi le:
FEFAZ.FEFAZ;Azote
FEFAZ.FEFAZCOM1;1er    recueil:
FEFAZ.FEFAZCOM2;2ème recueil:
FEFAZ.FEFAZCOM3;3ème recueil:
FEFAZ.FEFAZS;Soit
FE.FE;Fer
FEF.FEF_ENV;Azote selles envoyé le
FEF.FEFENV;Azote selles envoyé le
FEFL.FEFLIP;Lipides
FEFR.FEFRA1;Aspect
FEFR.FEFRA2;Aspect
FEFR.FEFRA3;Aspect
FEFR.FEFRA4;Aspect
FEFR.FEFRC;Cendres
FEFR.FEFRCOM;Commentaire
FEFR.FEFREAU;Eau
FEFR.FEFRPM;Poids moyen des selles
FEFR.FEFRPPS;% de poids sec
FEFR.FEFRPS;Poids sec
FEFR.FEFRP1;Poids
FEFR.FEFRP2;Poids
FEFR.FEFRP3;Poids
FEFR.FEFRP4;Poids
FENTA.FENTAANN;Annulé
FEREP.FEREP;Fer
FER.FER;Fer 
FERR.FERR;Ferritine
FERR.FERR1;Ferritine  
FERR.FERR2;Ferritine
FER.000;Fer
FER.003;*FER TEST
FER.006;FER BLANC
FER.009;Fer
FEU.FEUC;Soit
FEU.FEU;Fer urinaire
FEU.FEUR;Dosage
FEU.FEU24;Volume des urines de 24 heures
F.F-COM;Commentaire
F.F-TAUX;Fibrinogène
FIBAPO.FIBAPOENV;Envoyé
FIBAPO.FIBAPORES;Résultat reçu
FIBA2M.FIBA2MENV;Envoyé
FIBA2M.FIBA2MRES;Résultat reçu
FIBBT.FIBBTENV;Envoyé
FIBBT.FIBBTRES;Résultat reçu
FIBGGT.FIBGGTENV;Envoyé 
FIBGGT.FIBGGTRES;Résultat reçu
FIBHAP.FIBHAPENV;Envoyé
FIBHAP.FIBHAPRES;Résultat reçu
FIBTES.FIBTESENV;Envoyé
FIBTES.FIBTESRES;Résultat reçu
FIBT.FIBTENVOI;Envoyé le : 
FIBTGP.FIBTGPENV;Envoyé 
FIBTGP.FIBTGPRES;Résultat reçu
FIB.000;Fibrinogène
FIB.010;Fibrinogène
FIDC1.FIDC1;Commentaire
FIDC1.FIDC1ZC1;Valeurs de référence anti-Ag. Nucl. Sol.
FIDC1.FIDC11;Commentaire
FIDC1.FIDC12;Commentaire
FIDC52.FIDC52;Commentaire
FIDGLA.FIDGLACOM;Commentaire
FIDGLA.FIDGLACOMT;Commentaire
FIDGLA.FIDGLA;Dosage
FIDGLG.FIDGLGCOM;Commentaire
FIDGLG.FIDGLGCOMT;Commentaire
FIDGLG.FIDGLG;Dosage
FIDJO1.FIDJO1DO;Anti-JO1 dosage
FIDJO1.FIDJO1RC;Anti-JO1 recherche
FIDRIB.FIDRIBDO;Anti-Ribosomes dosage
FIDRIB.FIDRIBRC;Anti-Ribosomes recherche
FIDRNP.FIDRNPDO;Anti-RNP dosage
FIDRNP.FIDRNPRC;Anti-RNP recherche
FIDSCL.FIDSCLDO;Anti-Scl70 dosage
FIDSCL.FIDSCLRC;Anti-Scl70 recherche
FIDSM.FIDSMDO;Anti-Sm dosage
FIDSM.FIDSMRC;Anti-Sm recherche
FIDSSA.FIDSSADO;Anti-RO 60 (SS-A) dosage
FIDSSA.FIDSSARC;Anti-RO 60 (SS-A) recherche
FIDSSB.FIDSSBDO;Anti-LA (SS-B) dosage
FIDSSB.FIDSSBRC;Anti-LA (SS-B) recherche
FIDTG.FIDTGCOM;Commentaire
FIDTG.FIDTGCOMT;Commentaire
FIDTG.FIDTG;Dosage
FID52.FID52DO;Anti-RO 52 dosage
FID52.FID52RC;Anti-RO 52 recherche
FII.000;FACT II
FII.010;FACT II
FII.015;FACT II
F-LCR.F-LCR-BLA;Blastes
F-LCR.F-LCR-CE;Cellules difficiles à classer
F-LCR.F-LCR-HIS;Histiocytes
F-LCR.F-LCR-IMM;Immunoblastes
F-LCR.F-LCR-LY;Lymphocytes
F-LCR.F-LCR-LYPL;Lympho plasmocytes
F-LCR.F-LCR-PE;Polynucléaires éosinophiles
F-LCR.F-LCR-PLA;Plasmocytes
F-LCR.F-LCR-PN;Polynucléaires neutophiles
FLECA.FLECADOS;Dose
FLECA.FLECANAT;Nature du prélèvement
FLECA.FLECAR;Concentration
FLECA.FLECATOX;Zone toxique
FLECA.FLECATT;Traitement
FLUCOV.FLUCOVCOM1;Commentaire
FLUCOV.FLUCOVR;Concentration résiduelle
FLUCOV.FLUCOVREF;Référence(s)
FLUCOV.FLUCOVTTT;Traitement
FLUCOX.FLUCOXR;Concentration au temps du prélèvement
FLUCOX.FLUCOXTPLVT;Temps du prélèvement (heures)
FLUCOX.FLUCOXTTT;Traitement
FLUCP.FLUCPR;Concentration au pic
FLUCR.FLUCRDOS;Dose
FLUCR.FLUCRNAT;Nature du prélèvement
FLUCR.FLUCRTT;Traitement
FLUCV.FLUCVR;Concentration résiduelle
FLUIN.FLUINNAT;Nature du prélèvement
FLUIN.FLUINNL;Zone thérapeutique
FLUIN.FLUINR;Concentration
FLUIN.FLUINTT;Traitement
FLUOX.FLUOXCOM1;Commentaire
FLUOX.FLUOXNL;Zone thérapeutique
FLUOX.FLUOXNORR;Concentration en Norfluoxétine
FLUOX.FLUOXNORR1;Résultat pur
FLUOX.FLUOXNORR2;Résultat dilué
FLUOX.FLUOXR;Concentration en Fluoxétine
FLUOX.FLUOXREF;Référence(s)
FLUOX.FLUOXR1;Résultat pur
FLUOX.FLUOXR2;Résultat dilué
FLUOX.FLUOXTTT;Traitement
FLUVO.FLUVOCOM1;Commentaire
FLUVO.FLUVOR;Concentration résiduelle
FLUVO.FLUVOREF;Référence(s)
FLUVO.FLUVOR1;Résultat pur
FLUVO.FLUVOR2;Résultat dilué
FLUVO.FLUVOTTT;Traitement
FL.000;PN.Neutro
FL.015;FORMULE    O/N
FL.020;NB CELLULES
FL.030;POLY.NEU
FL.035;PN.Neutro
FL.040;EOSINO
FL.045;PN.Eosino
FL.050;BASOPHILES
FL.055;PN. Baso.
FL.060;LYMPHO
FL.065;Lymphocytes
FL.070;MONOCYTES
FL.075;Monocytes
FL.080;Cel. Plasmocytaires
FL.085;Cel. Plasmocytaires
FL.090;Cel. Mononuclées
FL.095;Cel. Mononuclées
FL.100;Métamyélocytes
FL.105;Métamyélocytes
FL.110;Myélocytes
FL.115;Myélocytes
FL.120;Promyélocytes
FL.125;Promyélocytes
FL.130;Blastes
FL.135;Blastes
FL.145;Erythroblastes
FL.150;Erythroblastes
FL.155;GB calcules
FL.165;COMMENTAIRE
FL.167;COMMENTAIRE
FL.170;COMMENTAIRE
FL.175;COMMENTAIRE
FL.180;COMMENTAIRE
FL.185;COMMENTAIRE
FL.190;COMMENTAIRE
FL.195;COMMENTAIRE
FL.200;COMMENTAIRE
FMTEST.FMTEST-COM;Commentaire 
FMTEST.FMTEST-R;Taux
FNF.000;F.LEUCO
FNF.005;TITRE COUR
FNF.010;TITRE COUR
FNF.015;TITRE COUR
FNF.020;FORMULE NF =1
FOFT.FOFT-C1;COM LIBRE
FOFT.FOFT-R;Pourcentage d'hématie résiduelle : 
FOLE.FOLEB;Brute
FOLE.FOLE;Folates érythrocytaires
FOLE.FOLEH;Hématocrite
FOLE.000;FOLATES EYTHROCYTAIRES                  
FOLE.005;FOLATES ERYT RES BRUT                   
FOLE.010;HEMATOCRITE                             
FOLE.015;CALCUL INTERMEDIAIRE                    
FOLE.020;FOLATES ERYTHROCYTAIRES                 
FOLP.FOLP;Folates plasmatiques
FOLP.FOLPR;Folates plasmatiques
FOLP.FOLP3;Folates plasmatiques
FOLP.000;FOLATES PLASMATIQUES                    
FOLP.005;FOLATES PLASMATIQUES                    
FPSA.FPSA;Antigène prostatique spécifique libre
FPSA.FPSAC;Rapport PSA libre / PSA total
FPSA.000;ANTIGENE PROSTATIQUE SPECIFIQUE LIBRE   
FPSA.005;ANTIGENE PROSTATIQUE SPECIFIQUE LIBRE   
FPSA.010;ANTIGENE PROSTATIQUE SPECIFIQUE LIBRE   
FPSA.012;Rapport PSA libre / PSA total           
FRAG.FRAG-DDIE;FRAGMENTS 1+2 DE LA PROTHROMBINE
FRAG.FRAG-FIB;FRAGMENTS 1+2 DE LA PROTHROMBINE
FRAG.FRAG;Frag 1+2 de la prothrombine
FRAG.FRAG-NORM;Normales Frag 1+2
FRAG.FRAG-TP;FRAGMENTS 1+2 DE LA PROTHROMBINE
FR.FRCOM;Commentaire
FR.FRCOML;Commentaire
FR.FR;Dosage
FR.FRZC1;Valeurs de référence FR IgM
FRIGA.FRIGACOM;Commentaire
FRIGA.FRIGACOML;Commentaire
FRIGA.FRIGA;Dosage
FRIGA.FRIGAZC1;Valeurs de référence FR IgA
FRN.FRN;Ferritine
FRN.000;Ferritine
FRN.005;*VNA
FRN.010;Ferritine
FRS.000;Fer
FRS.005;Fer
FRUC.FRUC;Fructose
FRUS.FRUSC;Calcul
FRUS.FRUSDO;Do (E2-E1)
FRUS.FRUSE1;Do E1
FRUS.FRUSE2;Do E2
FRUS.FRUS;Frustose 
FSCYT.FSCYT-BL-C;soit
FSCYT.FSCYT-BL-V;Blastes
FSCYT.FSCYT-CM-C;soit
FSCYT.FSCYT-CM-V;Cellules mononuclées
FSCYT.FSCYT-COM;COMMENTAIRE
FSCYT.FSCYT-GBCA;GB CALCULE
FSCYT.FSCYT-LA;LAME
FSCYT.FSCYT-LY-C;soit
FSCYT.FSCYT-LY-V;Lymphocytes
FSCYT.FSCYT-ME-C;soit
FSCYT.FSCYT-ME-V;Métamyélocytes
FSCYT.FSCYT-MO-C;soit
FSCYT.FSCYT-MO-V;Monocytes
FSCYT.FSCYT-MY-C;soit
FSCYT.FSCYT-MY-V;Myélocytes
FSCYT.FSCYT-NA-V;Erythroblastes
FSCYT.FSCYT-NA10;ERYTHRO+100
FSCYT.FSCYT-PB-C;soit
FSCYT.FSCYT-PB-V;Polynucléaires basophiles
FSCYT.FSCYT-PE-C;soit
FSCYT.FSCYT-PE-V;Polynucléaires éosinophiles
FSCYT.FSCYT-PL-C;soit
FSCYT.FSCYT-PL-V;Plasmocytes
FSCYT.FSCYT-PN-C;soit
FSCYT.FSCYT-PN-V;Polynucléaires neutrophiles
FSCYT.FSCYT-PR-C;soit
FSCYT.FSCYT-PR-V;Promyélocytes
FSCYT.000;F.CYTA
FSCYT.015;FORMULE OUI/NO
FSCYT.020;NB CELLULES
FSCYT.030;POLY.NEU
FSCYT.035;Neutrophiles
FSCYT.040;EOSINO
FSCYT.045;Eosinophiles
FSCYT.050;BASOPHILES
FSCYT.055;Basophiles
FSCYT.060;LYMPHO
FSCYT.065;Lymphocytes
FSCYT.070;MONOCYTES
FSCYT.075;Monocytes
FSCYT.080;CEL.PLASM
FSCYT.085;C.plasmocytair
FSCYT.090;CEL.MONO.
FSCYT.095;C.mononuclees
FSCYT.100;METAMYELO
FSCYT.105;Metamyelocytes
FSCYT.110;MYELO
FSCYT.115;Myelocytes
FSCYT.120;PROMYELO
FSCYT.125;Promyelocytes
FSCYT.130;BLASTES
