TYPEANA;TYPEANA_LABEL
BGSCRIPT6.BGSCRIPT61;Script Germe 6 - N°Germe
BGSDEM.BGSDEM1;Analyses demandées - Analyse(s) demandée(s)
BG_SIADB.BG_SIADB_COM;PCR méningo B - Commentaire
BG_SIADB.BG_SIADB_CT;PCR méningo B - Ct
BG_SIADB.BG_SIADB_CTS;PCR méningo B - Ct souche
BG_SIADB.BG_SIADB_RES;PCR méningo B - Résultat
BG_SIADB.BG_SIADB_ST;PCR méningo B - Statut
BG_SIADB.BG_SIADB_TEC;PCR méningo B - Technique
BG_SIADC.BG_SIADC_COM;PCR méningo C - Commentaire
BG_SIADC.BG_SIADC_CT;PCR méningo C - Ct
BG_SIADC.BG_SIADC_CTS;PCR méningo C - Ct souche
BG_SIADC.BG_SIADC_RES;PCR méningo C - Résultat
BG_SIADC.BG_SIADC_TEC;PCR méningo C - Technique
BGSID_R.BGSID_R1;RESULTAT SOUCHE POUR IDENTIFICATION - Identification
BGSID_R.BGSID_R5;RESULTAT SOUCHE POUR IDENTIFICATION - Technique
BGSINFO.BGSINFO1;INFORMATION SOUCHE - Info compl. souche
BGSINFO.BGSINFO2;INFORMATION SOUCHE - Analyses demandées
BGSINFO1.BGSINFO11;Souche de : - Souche de :
BGSINFO2.BGSINFO21;Isolée de : - Isolée de :
BGSRSLT.BGSRSLT1;RESULTAT  - Identification
BGSRSLT.BGSRSLT2;RESULTAT  - Antibiogramme
BGSRSLT.BGSRSLT3;RESULTAT  - Technique
BGSRSLT.BGSRSLT4;RESULTAT  - Commentaire libre
BGSRSLT.BGSRSLT5;RESULTAT  - Souche congelée le 
BGSRSLT.BGSRSLT6;RESULTAT  - VITEK
BGSTA_R.BGSTA_R1;RECHERCHE DE STAPH AUREUS - Technique
BGSTA_R.BGSTA_R2;RECHERCHE DE STAPH AUREUS - Résultat
BGSTA_R.BGSTA_R3;RECHERCHE DE STAPH AUREUS - Quantité
BGSTA_R.BGSTA_R4;RECHERCHE DE STAPH AUREUS - Résultat 
BG_ST.BG_ST_RES;BM Statut demande - Oui/Non
BGST.BGST1;STATUT - STATUT
BGSTBM.BGSTBM1;Statut - Statut
BGSTHAE.BGSTHAE1;STATUT HEMOC AE RENDU - STATUT HEMOC AE RENDU
BGSTHANA.BGSTHANA1;STATUT FLACON ANAE RENDU - STATUT FLACON ANAE RENDU
BGSTH.BGSTH1;STATUT HEMOCS RENDU - STATUT HEMOCS RENDU
BGSTRA.BGSTRA1;RECHERCHE DE STREPTO A - Technique
BGSTRA.BGSTRA2;RECHERCHE DE STREPTO A - Résultat
BGSTRA.BGSTRA3;RECHERCHE DE STREPTO A - Quantité
BGSTRA.BGSTRA4;RECHERCHE DE STREPTO A - Résultat
BGSTRB.BGSTRB1;RECHERCHE DE STREPTO B - Technique
BGSTRB.BGSTRB2;RECHERCHE DE STREPTO B - Résultat
BGSTRB.BGSTRB3;RECHERCHE DE STREPTO B - Quantité
BGSTRB.BGSTRB4;RECHERCHE DE STREPTO B - Résultat 
BGSTS.BGSTS1;STATUT - STATUT
BGSTU.BGSTU1;STATUT URINE - STATUT URINE
BGSTU.BGSTU2;STATUT URINE - Flag urine
BGSTU.BGSTU3;STATUT URINE - Statut serveur
BGSUBCCQ.BGSUBCCQ1;SUBCULTURE - SUBCULTURE
BGSUP.BGSUP1;SUPPLEMENT/DOSSIER CLOS - SUPPLEMENT/DOSSIER CLOS
BGTCMI.BGTCMI1;Technique CMI - Technique CMI
BG_TOXAB.BG_TOXAB_COM;Recherche des Tox Libres de C.diff - TOXAB Commentaire
BG_TOXAB.BG_TOXAB_EDIT;Recherche des Tox Libres de C.diff - Valeur éditable
BG_TOXAB.BG_TOXAB_RES;Recherche des Tox Libres de C.diff - TOXAB Résultat
BG_TOXAB.BG_TOXAB_S;Recherche des Tox Libres de C.diff - TOXAB Seuil
BG_TOXAB.BG_TOXAB_TEC;Recherche des Tox Libres de C.diff - TOXAB Technique
BG_TOXAB.BG_TOXAB_VAL;Recherche des Tox Libres de C.diff - TOXAB Valeur
BG_TOXA.BG_TOXA_COM;Recherche du gène tcdA - TOXA Commentaire
BG_TOXA.BG_TOXA_RES;Recherche du gène tcdA - TOXA Résultat
BG_TOXA.BG_TOXA_TEC;Recherche du gène tcdA - TOXA Technique
BG_TOXABW.BG_TOXABW_COM;Recherche toxine libre Weekend - TOXAB Commentaire
BG_TOXABW.BG_TOXABW_RES;Recherche toxine libre Weekend - TOXAB Résultat
BG_TOXABW.BG_TOXABW_S;Recherche toxine libre Weekend - TOXAB Seuil
BG_TOXABW.BG_TOXABW_TEC;Recherche toxine libre Weekend - TOXAB Technique
BG_TOXABW.BG_TOXABW_VAL;Recherche toxine libre Weekend - TOXAB Valeur
BG_TOXC.BG_TOXC1;Congélation selle Tox. - Congélation selle Tox.
BG_TOXPCR.BG_TOXPCR1;Déclenchement PCR weekend - Déclenchement PCR weekend
BG_TYPCD.BG_TYPCD_CDTA;TYP Cdiff - CDTA
BG_TYPCD.BG_TYPCD_RES;TYP Cdiff - Résultat
BG_TYPCD.BG_TYPCD_TCDB;TYP Cdiff - TCDB
BG_TYPCD.BG_TYPCD_TPI;TYP Cdiff - TPI
BG_TYPCD.BG_TYPCD_017;TYP Cdiff - RIB 017
BG_TYPCD.BG_TYPCD_023;TYP Cdiff - RIB 023
BG_TYPCD.BG_TYPCD_027;TYP Cdiff - RIB 027
BG_TYPCD.BG_TYPCD_078_126;TYP Cdiff - RIB 078/126
BG_TYPSOU.BG_TYPSOU_RES;PCR Typage de Souches - Résultat
BG_TYPSTA.BG_TYPSTA_RES;PCR Typage S.aureus - Résultat
BGUA.BGUA1;ANNULATION URINE - Antèriorité
BGUA.BGUA2;ANNULATION URINE - Délai 
BGUA.BGUA3;ANNULATION URINE - Nom
BGUAF.BGUAF1;ANNALYSE FICHE URINES ANNULER - Annulation
BGUANT.BGUANT1;REDONDANCE ECBU - Examen déja effectué:
BGUCYTO.BGUCYTO1;CYTOLOGIE URINAIRE. - Technique
BGUCYTO.BGUCYTO10;CYTOLOGIE URINAIRE. - Cristaux
BGUCYTO.BGUCYTO11;CYTOLOGIE URINAIRE. - Hématies nephro
BGUCYTO.BGUCYTO15;CYTOLOGIE URINAIRE. - Hématies  rendues
BGUCYTO.BGUCYTO16;CYTOLOGIE URINAIRE. - Hématies /mL pour néphro
BGUCYTO.BGUCYTO19;CYTOLOGIE URINAIRE. - Quantité bacteries vues
BGUCYTO.BGUCYTO2;CYTOLOGIE URINAIRE. - Leucocytes UF
BGUCYTO.BGUCYTO20;CYTOLOGIE URINAIRE. - Gram bacteries vues
BGUCYTO.BGUCYTO21;CYTOLOGIE URINAIRE. - Nephro feuille
BGUCYTO.BGUCYTO22;CYTOLOGIE URINAIRE. - Autres :
BGUCYTO.BGUCYTO23;CYTOLOGIE URINAIRE. - Quantité cristaux
BGUCYTO.BGUCYTO24;CYTOLOGIE URINAIRE. - Cristaux n°1 observés
BGUCYTO.BGUCYTO25;CYTOLOGIE URINAIRE. - Cristaux n°2 observés
BGUCYTO.BGUCYTO3;CYTOLOGIE URINAIRE. - Leucocytes manuel
BGUCYTO.BGUCYTO4;CYTOLOGIE URINAIRE. - Leucocytes rendus
BGUCYTO.BGUCYTO5;CYTOLOGIE URINAIRE. - Hématies UF
BGUCYTO.BGUCYTO6;CYTOLOGIE URINAIRE. - Hématies manuel
BGUCYTO.BGUCYTO7;CYTOLOGIE URINAIRE. - Hématies calcul pour uf et manuel
BGUCYTO.BGUCYTO8;CYTOLOGIE URINAIRE. - Cellules epithéliales
BGUCYTO.BGUCYTO9;CYTOLOGIE URINAIRE. - Amas de GB
BGUF.BGUF1;FICHE URINES - Type d'urine
BGUHEMCTL.BGUHEMCTL1;CONTROLE HEMATIES MICROSCOPE - Hématies contrôlées par microscope :
BGUHEMCTL.BGUHEMCTL2;CONTROLE HEMATIES MICROSCOPE - Hématies rendues :
BGUSV_COM.BGUSV_COM1;COMMENTAIRE NUMERATION URINES - NUMERATION
BGVALIDANA.BGVALIDANA1;Validation de la culture anaé - Résultat
BGVALIDANG.BGVALIDANG1;Validation de la culture anaé - Résultat
BGVALID.BGVALID1;Validation de la culture aé - Résultat
BGVALID2.BGVALID21;Validation culture annulée - Validation culture annulée
BG_VANA.BG_VANA_CT;Recherche du gène VanA - VanA Ct
BG_VANA.BG_VANA_RES;Recherche du gène VanA - VanA Résultat
BG_VANA.BG_VANA_TEC;Recherche du gène VanA - VanA Technique
BG_VANB.BG_VANB_CT;Recherche du gène VanB - VanB Ct
BG_VANB.BG_VANB_RES;Recherche du gène VanB - VanB Résultat
BG_VANB.BG_VANB_TEC;Recherche du gène VanB - VanB Technique
BG_VAN_COM.BG_VAN_COM;PCR vanA vanB Commentaire - Commentaire
BGVFAGRAM.BGVFAGRAM1;Validation Gram Fiole aé - Morphologie n°1
BGVFAGRAM.BGVFAGRAM2;Validation Gram Fiole aé - Morphologie n°2
BGVITEK.BGVITEK1;ATB VITEK - Oui / Non
BGVITEK2.BGVITEK21;ATB VITEK 2 - Oui / Non
BGVITEK3.BGVITEK31;ATB VITEK 3 - Oui / Non
BGVITEK4.BGVITEK41;ATB VITEK 4 - Oui / Non
BGVITEK5.BGVITEK51;ATB VITEK 5 - Oui / Non
BGVITEK6.BGVITEK61;ATB VITEK 6 - Oui / Non
BG_XPCRIMP.BG_XPCRIMP_COM;PCR IMP GeneXpert - IMP Commentaire
BG_XPCRIMP.BG_XPCRIMP_CT;PCR IMP GeneXpert - IMP Ct
BG_XPCRIMP.BG_XPCRIMP_RES;PCR IMP GeneXpert - IMP Résultat
BG_XPCRIMP.BG_XPCRIMP_TEC;PCR IMP GeneXpert - IMP Technique
BG_XPCRKPC.BG_XPCRKPC_COM;PCR KPC GeneXpert - KPC Commentaire
BG_XPCRKPC.BG_XPCRKPC_CT;PCR KPC GeneXpert - KPC Ct
BG_XPCRKPC.BG_XPCRKPC_RES;PCR KPC GeneXpert - KPC Résultat
BG_XPCRKPC.BG_XPCRKPC_TEC;PCR KPC GeneXpert - KPC Technique
BG_XPCRNDM.BG_XPCRNDM_COM;PCR NDM GeneXpert - NDM Commentaire
BG_XPCRNDM.BG_XPCRNDM_CT;PCR NDM GeneXpert - NDM Ct
BG_XPCRNDM.BG_XPCRNDM_RES;PCR NDM GeneXpert - NDM Résultat
BG_XPCRNDM.BG_XPCRNDM_TEC;PCR NDM GeneXpert - NDM Technique
BG_XPCRO23.BG_XPCRO23_COM;PCR oxa23 GeneXpert - oxa23 Commentaire
BG_XPCRO23.BG_XPCRO23_CT;PCR oxa23 GeneXpert - oxa23 Ct
BG_XPCRO23.BG_XPCRO23_RES;PCR oxa23 GeneXpert - oxa23 Résultat
BG_XPCRO23.BG_XPCRO23_TEC;PCR oxa23 GeneXpert - oxa23 Technique
BG_XPCRO48.BG_XPCRO48_COM;PCR oxa48 GeneXpert - oxa48 Commentaire
BG_XPCRO48.BG_XPCRO48_CT;PCR oxa48 GeneXpert - oxa48 Ct
BG_XPCRO48.BG_XPCRO48_RES;PCR oxa48 GeneXpert - oxa48 Résultat
BG_XPCRO48.BG_XPCRO48_TEC;PCR oxa48 GeneXpert - oxa48 Technique
BG_XPCRVIM.BG_XPCRVIM_COM;PCR VIM GeneXpert - VIM Commentaire
BG_XPCRVIM.BG_XPCRVIM_CT;PCR VIM GeneXpert - VIM Ct
BG_XPCRVIM.BG_XPCRVIM_RES;PCR VIM GeneXpert - VIM Résultat
BG_XPCRVIM.BG_XPCRVIM_TEC;PCR VIM GeneXpert - VIM Technique
BK_ID16.BK_ID16_COM;Identification Mycobactéries 16S - Commentaire
BK_ID16.BK_ID16_NAT;Identification Mycobactéries 16S - Prélèvement
BK_ID16.BK_ID16_SEQ;Identification Mycobactéries 16S - Identification sequençage
BK_ID16.BK_ID16_TEC;Identification Mycobactéries 16S - Technique
BLSE.BLSE1;COMMENTAIRE BLSE - Résultat BLSE
BM_TECH.BM_TECH1;Dossier techniqué - Dossier techniqué
BS_FACTLYM.BS_FACTLYM;Facturation Lyme LCR - Facturation PCR
CAMP_COM.CAMP_COM1;COMMENTAIRES ATB CAMP - Technique
CAMP_COM.CAMP_COM2;COMMENTAIRES ATB CAMP - Com libre
CARBA.CARBA1;COMMENTAIRE CARBA - Résultat CARBA
CAZA.CAZA1;CEFTAZIDIME-AVIBACTAM - SIR
CAZA.CAZA2;CEFTAZIDIME-AVIBACTAM - CMI
CAZA.CAZA3;CEFTAZIDIME-AVIBACTAM - Diamètre
CEC.CEC1;CEFACLOR - SIR
CEC.CEC2;CEFACLOR - CMI
CEC.CEC3;CEFACLOR - Diamètre
CEF.CEF1;CEFINASE - SIR
CEP_COM.CEP_COM1;COMMENTAIRES ATB CEP - Technique
CEP_COM.CEP_COM2;COMMENTAIRES ATB CEP - Com libre
CF.CF1;CEFALOTINE - SIR
CF.CF2;CEFALOTINE - CMI
CF.CF3;CEFALOTINE - Diamètre
CFD.CFD1;CEFIDEROCOL - SIR
CFD.CFD2;CEFIDEROCOL - CMI
CFD.CFD3;CEFIDEROCOL - Diamètre
CHL.CHL1;CHLORAMPHENICOL - SIR
CHL.CHL2;CHLORAMPHENICOL - CMI
CHL.CHL3;CHLORAMPHENICOL - Diamètre
CIP.CIP1;CIPROFLOXACINE - SIR
CIP.CIP2;CIPROFLOXACINE - CMI
CIP.CIP3;CIPROFLOXACINE - Diamètre
CLOXA1000.CLOXA10001;CLOXA 1000 - SIR
CLOXA250.CLOXA2501;CLOXA 250 - SIR
CLOXA500.CLOXA5001;CLOXA 500 - SIR
CLR.CLR1;CLARITHROMYCINE - SIR
CLR.CLR2;CLARITHROMYCINE - CMI
CLR.CLR3;CLARITHROMYCINE - Diamètre
CMI_COM.CMI_COM1;COMMENTAIRES CMI - Technique
CMI_COM.CMI_COM2;COMMENTAIRES CMI - Com libre
CMN.CMN1;CLINDAMYCINE - SIR
CMN.CMN2;CLINDAMYCINE - CMI
CMN.CMN3;CLINDAMYCINE - Diamètre
COL.COL1;COLISTINE - SIR
COL.COL2;COLISTINE - CMI
COL.COL3;COLISTINE - Diamètre
CORB_COM.CORB_COM1;COMMENTAIRES ATB CORB - Technique
CORB_COM.CORB_COM2;COMMENTAIRES ATB CORB - Com libre
COX.COX1;CEFOTAXIME  - SIR
COX.COX2;CEFOTAXIME  - CMI
COX.COX3;CEFOTAXIME  - Diamètre
COXM.COXM1;CEFOTAXIME MENINGITE - SIR
COXM.COXM2;CEFOTAXIME MENINGITE - CMI
COXM.COXM3;CEFOTAXIME MENINGITE - Diamètre
COX3.COX31;CEFOTAXIME AUTRES CONTEXTES - SIR
COX3.COX32;CEFOTAXIME AUTRES CONTEXTES - CMI
COX3.COX33;CEFOTAXIME AUTRES CONTEXTES - Diamètre
COX4.COX41;CEFOTAXIME PNEUMONIES - SIR
COX4.COX42;CEFOTAXIME PNEUMONIES - CMI
COX4.COX43;CEFOTAXIME PNEUMONIES - Diamètre
CPD.CPD1;CEFPODOXIME - SIR
CPD.CPD2;CEFPODOXIME - CMI
CPD.CPD3;CEFPODOXIME - Diamètre
CPN.CPN1;CEFTAROLINE - SIR
CPN.CPN2;CEFTAROLINE - CMI
CPN.CPN3;CEFTAROLINE - Diamètre
CQPM.CQPM_BERGAN;Consultation des résultats du CQPM - BERGAN date de consultation:
CQPM.CQPM_COSTDA;Consultation des résultats du CQPM - COSTDA date de consultation:
CQPM.CQPM_FAVELO;Consultation des résultats du CQPM - FAVELO date de consultation:
CQPM.CQPM_GARGGI;Consultation des résultats du CQPM - GARGGI date de consultation:
CQPM.CQPM_LEBARIS;Consultation des résultats du CQPM - LEBARIS date de consultation:
CQPM.CQPM_LEMEDE;Consultation des résultats du CQPM - LEMEDE date de consultation:
CQPM.CQPM_PEREFL;Consultation des résultats du CQPM - PEREFL date de consultation:
CQPM.CQPM_PERMDI;Consultation des résultats du CQPM - PERMDI date de consultation:
CQPM.CQPM_RECEPTION;Consultation des résultats du CQPM - Date de réception du résultat:
CQPM.CQPM_SILVJO;Consultation des résultats du CQPM - SILVJO date de consultation:
CQPM.CQPM_THIEHE;Consultation des résultats du CQPM - THIEHE date de consultation:
CRO.CRO1;CEFTRIAXONE - SIR
CRO.CRO2;CEFTRIAXONE - CMI
CRO.CRO3;CEFTRIAXONE - Diamètre
CROM.CROM1;CEFTRIAXONE MENINGITE - SIR
CROM.CROM2;CEFTRIAXONE MENINGITE - CMI
CROM.CROM3;CEFTRIAXONE MENINGITE - Diamètre
CRO3.CRO31;CETRIAXONE AUTRES CONTEXTES - SIR
CRO3.CRO32;CETRIAXONE AUTRES CONTEXTES - CMI
CRO3.CRO33;CETRIAXONE AUTRES CONTEXTES - Diamètre
CS_MY.CS_MY_CMI;Caspofongine (CS) - CMI
CS_MY.CS_MY_FAC;Caspofongine (CS) - Facturation
CS_MY.CS_MY_SIR;Caspofongine (CS) - SIR
CTOB.CTOB1;CEFTOBIPROLE - SIR
CTOB.CTOB2;CEFTOBIPROLE - CMI
CTOB.CTOB3;CEFTOBIPROLE - Diamètre
CTOZ.CTOZ1;CEFTOLOZANE-TAZOBACTAM - SIR
CTOZ.CTOZ2;CEFTOLOZANE-TAZOBACTAM - CMI
CTOZ.CTOZ3;CEFTOLOZANE-TAZOBACTAM - Diamètre
CXM.CXM1;CEFUROXIME - SIR
CXM.CXM2;CEFUROXIME - CMI
CXM.CXM3;CEFUROXIME - Diamètre
CXN.CXN1;CEFALEXINE - SIR
CXN.CXN2;CEFALEXINE - CMI
CXN.CXN3;CEFALEXINE - Diamètre
CYS.CYS1;MOLECULES RESERVEES AUX CYSTITES - SIR
CZD.CZD1;CEFTAZIDIME - SIR
CZD.CZD2;CEFTAZIDIME - CMI
CZD.CZD3;CEFTAZIDIME - Diamètre
C3G.C3G1;Commentaire C3G - Résultat C3G
DAL.DAL1;DALBAVANCINE - SIR
DAL.DAL2;DALBAVANCINE - CMI
DAL.DAL3;DALBAVANCINE - Diamètre
DAP.DAP1;DAPTOMYCINE - SIR
DAP.DAP2;DAPTOMYCINE - CMI
DAP.DAP3;DAPTOMYCINE - Diamètre
DEL.DEL1;DELAFLOXACINE - SIR
DEL.DEL2;DELAFLOXACINE - CMI
DEL.DEL3;DELAFLOXACINE - Diamètre
DOR.DOR1;DORIPENEME - SIR
DOR.DOR2;DORIPENEME - CMI
DOR.DOR3;DORIPENEME - Diamètre
DOX.DOX1;DOXYCYCLINE - SIR
DOX.DOX2;DOXYCYCLINE - CMI
DOX.DOX3;DOXYCYCLINE - Diamètre
ENC_COM.ENC_COM1;COMMENTAIRE ATB ENTEROCOQUES - Technique
ENC_COM.ENC_COM2;COMMENTAIRE ATB ENTEROCOQUES - Ampicilline
ENC_COM.ENC_COM3;COMMENTAIRE ATB ENTEROCOQUES - Gentamicine
ENC_COM.ENC_COM4;COMMENTAIRE ATB ENTEROCOQUES - Streptomycine
ENC_COM.ENC_COM5;COMMENTAIRE ATB ENTEROCOQUES - Com libre
ENC_COM.ENC_COM6;COMMENTAIRE ATB ENTEROCOQUES - Vancomycine
ENC_COM.ENC_COM7;COMMENTAIRE ATB ENTEROCOQUES - NXND R INACTIVE
ENC_U_COM.ENC_U_COM1;COMMENTAIRES ATB ENC_U - Technique
ENC_U_COM.ENC_U_COM2;COMMENTAIRES ATB ENC_U - Ampicilline
ENC_U_COM.ENC_U_COM3;COMMENTAIRES ATB ENC_U - Activité/cystite
ENC_U_COM.ENC_U_COM4;COMMENTAIRES ATB ENC_U - Com libre
ENC_U_COM.ENC_U_COM5;COMMENTAIRES ATB ENC_U - Vancomycine
ERG.ERG1;COMMENTAIRE ERG - Résultat ERG
ERY.ERY1;ERYTHROMYCINE - SIR
ERY.ERY2;ERYTHROMYCINE - CMI
ERY.ERY3;ERYTHROMYCINE - Diamètre
ETP.ETP1;ERTAPENEME - SIR
ETP.ETP2;ERTAPENEME - CMI
ETP.ETP3;ERTAPENEME - Diamètre
FACTUANA1.FACTUANA11;Facturation pour ident anaé - Facturation pour ident anaé
FACTUANA2.FACTUANA21;Facturation pour ident anaé - Facturation pour ident anaé
FACTUANA3.FACTUANA31;Facturation pour ident anaé  - Facturation pour ident anaé
FACTUANA4.FACTUANA41;Facturation pour ident anaé - Facturation pour ident anaé
FACTUANA5.FACTUANA51;Facturation pour ident anaé  - Facturation pour ident anaé
FACTUANA6.FACTUANA61;Facturation pour ident anaé - Facturation pour ident anaé
FACTUCMI.FACTUCMI1;FACTU CMI  - FACTU CMI
FACTUCMI2.FACTUCMI21;FACTU CMI 2 - FACTU CMI 2
FACTUCMI2.FACTUCMI22;FACTU CMI 2 - FACTU CMI 2
FACTUMV1.FACTUMV11;FACTU MV1 - FACTU CMI
FACTUMV2.FACTUMV21;FACTU MV2 - FACTU MV2
FACTUMV3.FACTUMV31;FACTU MV3 - FACTU MV3
FACTUMV4.FACTUMV41;FACTU MV4 - FACTU MV4
FAD.FAD1;ACIDE FUSIDIQUE - SIR
FAD.FAD2;ACIDE FUSIDIQUE - CMI
FAD.FAD3;ACIDE FUSIDIQUE - Diamètre
FAM.FAM1;CEFAMANDOLE - SIR
FAM.FAM2;CEFAMANDOLE - CMI
FAM.FAM3;CEFAMANDOLE - Diamètre
FC_MY.FC_MY_CMI;Flucytosine (FC) - CMI
FC_MY.FC_MY_FAC;Flucytosine (FC) - Facturation
FC_MY.FC_MY_SIR;Flucytosine (FC) - SIR
FEP.FEP1;CEFEPIME - SIR
FEP.FEP2;CEFEPIME - CMI
FEP.FEP3;CEFEPIME - Diamètre
FIX.FIX1;CEFIXIME - SIR
FIX.FIX2;CEFIXIME - CMI
FIX.FIX3;CEFIXIME - Diamètre
FL_MY.FL_MY_CMI;Fluconazole (FL) - CMI
FL_MY.FL_MY_FAC;Fluconazole (FL) - Facturation
FL_MY.FL_MY_SIR;Fluconazole (FL) - SIR
FOST.FOST1;FOSFOMYCINE TROMETAMOL - SIR
FOST.FOST2;FOSFOMYCINE TROMETAMOL - CMI
FOST.FOST3;FOSFOMYCINE TROMETAMOL - Diamètre
FOS200.FOS2001;FOSFOMYCINE IV - SIR
FOS200.FOS2002;FOSFOMYCINE IV - CMI
FOS200.FOS2003;FOSFOMYCINE IV - Diamètre
FOXD.FOXD1;OXACILLINE - SIR
FOXD.FOXD2;OXACILLINE - CMI
FOXD.FOXD3;OXACILLINE - Diamètre
FOX.FOX1;CEFOXITINE - SIR
FOX.FOX2;CEFOXITINE - CMI
FOX.FOX3;CEFOXITINE - Diamètre
GEN500.GEN5001;GENTAMICINE FORTE. - SIR
GEN500.GEN5002;GENTAMICINE FORTE. - CMI
GEN500.GEN5003;GENTAMICINE FORTE. - Diamètre
GISA.GISA1;DEPISTAGE GLYCOPEPTIDES - SIR
GME30.GME301;GENTAMICINE FORTE - SIR
GME30.GME302;GENTAMICINE FORTE - CMI
GME30.GME303;GENTAMICINE FORTE - Diamètre
GMN10.GMN101;GENTAMICINE - SIR
GMN10.GMN102;GENTAMICINE - CMI
GMN10.GMN103;GENTAMICINE - Diamètre
HAE_COM.HAE_COM1;COMMENTAIRES ATB HAE - Technique
HAE_COM.HAE_COM2;COMMENTAIRES ATB HAE - Com libre
HAE_COM.HAE_COM3;COMMENTAIRES ATB HAE - NXND R INACTIVE
HELI_COM.HELI_COM1;COMMENTAIRES ATB HELI - Technique
HELI_COM.HELI_COM2;COMMENTAIRES ATB HELI - Com libre
HLS.HLS1;STREPTOMYCINE 300 - SIR
HLS.HLS2;STREPTOMYCINE 300 - CMI
HLS.HLS3;STREPTOMYCINE 300 - Diamètre
IPM.IPM1;IMIPENEME - SIR
IPM.IPM2;IMIPENEME - CMI
IPM.IPM3;IMIPENEME - Diamètre
IRL.IRL1;IMIPENEME-RELEBACTAM - SIR
IRL.IRL2;IMIPENEME-RELEBACTAM - CMI
IRL.IRL3;IMIPENEME-RELEBACTAM - Diamètre
ISA_MY.ISA_MY_CMI;Isavuconazole (IVU) - CMI
ISA_MY.ISA_MY_FAC;Isavuconazole (IVU) - Facturation
ISA_MY.ISA_MY_SIR;Isavuconazole (IVU) - SIR
IT_MY.IT_MY_CMI;Itraconazole (IT) - CMI
IT_MY.IT_MY_FAC;Itraconazole (IT) - Facturation
IT_MY.IT_MY_SIR;Itraconazole (IT) - SIR
JM.JM1;JOSAMYCINE - SIR
JM.JM2;JOSAMYCINE - CMI
KIN_COM.KIN_COM1;COMMENTAIRES ATB KIN - Technique
KIN_COM.KIN_COM2;COMMENTAIRES ATB KIN - Com libre
KMN.KMN1;KANAMYCINE - SIR
KMN.KMN2;KANAMYCINE - CMI
KMN.KMN3;KANAMYCINE - Diamétre
LCN.LCN1;LINCOMYCINE - SIR
LCN.LCN2;LINCOMYCINE - CMI
LCN.LCN3;LINCOMYCINE - Diamètre
LIN.LIN1;LINEZOLIDE - SIR
LIN.LIN2;LINEZOLIDE - CMI
LIN.LIN3;LINEZOLIDE - Diamètre
LIS_COM.LIS_COM1;COMMENTAIRES ATB LIS - Technique
LIS_COM.LIS_COM2;COMMENTAIRES ATB LIS - Com libre
LVX.LVX1;LEVOFLOXACINE - SIR
LVX.LVX2;LEVOFLOXACINE - CMI
LVX.LVX3;LEVOFLOXACINE - Diamètre
M_COM.M_COM_ACR;NGS Commentaire - Ajout du CR O/N
M_COM.M_COM_CR;NGS Commentaire - Compte rendu
M_COM.M_COM_L;NGS Commentaire - Commentaire
M_CRYP.M_CRYP_INF;NGS Cryptosporidium - Info complémentaire:
M_CRYP.M_CRYP_NAT;NGS Cryptosporidium - Nature de prélèvement :
M_CRYP.M_CRYP_RES;NGS Cryptosporidium - Résultat
M_CRYP.M_CRYP_TEC;NGS Cryptosporidium - Technique
MEC.MEC1;MECILLINAM - SIR
MEC.MEC2;MECILLINAM - CMI
MEC.MEC3;MECILLINAM - Diamètre
MEM.MEM1;MEROPENEME - SIR
MEM.MEM2;MEROPENEME - CMI
MEM.MEM3;MEROPENEME - Diamètre
MEMM.MEMM1;MEROPENEME  MENINGITE - SIR
MEMM.MEMM2;MEROPENEME  MENINGITE - CMI
MEMM.MEMM3;MEROPENEME  MENINGITE - Diamètre
MEN_COM.MEN_COM1;COMMENTAIRES ATB MEN - Technique
MEN_COM.MEN_COM2;COMMENTAIRES ATB MEN - Com libre
M_ID_CRYP.M_ID_CRYP_GEN;Identification Crypto - Génotype
M_ID_CRYP.M_ID_CRYP_NOM;Identification Crypto - Nom
MNO.MNO1;MINOCYCLINE - SIR
MNO.MNO2;MINOCYCLINE - CMI
MNO.MNO3;MINOCYCLINE - Diamètre
MORA_COM.MORA_COM1;COMMENTAIRES ATB MORA - Technique
MORA_COM.MORA_COM2;COMMENTAIRES ATB MORA - Com libre
MORA_COM.MORA_COM3;COMMENTAIRES ATB MORA - NXND R INACTIVE
MOX.MOX1;MOXALACTAM - SIR
MOX.MOX2;MOXALACTAM - CMI
MOX.MOX3;MOXALACTAM - Diamètre
MTR.MTR1;METRONIDAZOLE - SIR
MTR.MTR2;METRONIDAZOLE - CMI
MTR.MTR3;METRONIDAZOLE - Diamètre
MVB.MVB1;MEROPENEME-VABORBACTAM - SIR
MVB.MVB2;MEROPENEME-VABORBACTAM - CMI
MVB.MVB3;MEROPENEME-VABORBACTAM - Diamètre
MXF.MXF1;MOXIFLOXACINE - SIR
MXF.MXF2;MOXIFLOXACINE - CMI
MXF.MXF3;MOXIFLOXACINE - Diamètre
MYC_COM.MYC_COM1;Commentaires ATB MYC - Technique
MYC_COM.MYC_COM2;Commentaires ATB MYC - Com erythro s
MYC_MY.MYC_MY_CMI;Micafongine (MYC) - CMI
MYC_MY.MYC_MY_FAC;Micafongine (MYC) - Facturation
MYC_MY.MYC_MY_SIR;Micafongine (MYC) - SIR
NAL.NAL1;ACIDE NALIDIXIQUE - SIR
